Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Amount
2022/09/02 20:01,224,800158D80,1277,8019E0A60,0.08,US Dollar,0.08,US Dollar,ACH,0,0.08
2022/09/02 20:28,22185,80125D930,14408,804B77C70,0.07,US Dollar,0.07,US Dollar,Wire,0,0.07
2022/09/02 20:29,11,800F11750,1439,804CB7F60,0.09,US Dollar,0.09,US Dollar,Wire,0,0.09
2022/09/02 20:12,21393,800CC9030,113317,8051087A0,0.16,US Dollar,0.16,US Dollar,ACH,0,0.16
2022/09/02 20:01,117301,806CA4410,13821,8083F7FE0,0.56,US Dollar,0.56,US Dollar,Wire,0,0.56
2022/09/02 20:12,22086,8047EC800,118681,8084E3D20,0.34,US Dollar,0.34,US Dollar,ACH,0,0.34
2022/09/02 20:09,22086,8047EC800,118681,8084E3D20,0.05,US Dollar,0.05,US Dollar,Wire,0,0.05
2022/09/02 20:28,11265,8037A45A0,18493,811F61D20,0.97,US Dollar,0.97,US Dollar,Wire,0,0.97
2022/09/02 20:08,22224,80898BAD0,8801,8127C97F0,0.99,US Dollar,0.99,US Dollar,Wire,0,0.99
2022/09/02 20:14,117912,806A5D500,117912,806A5D500,0.98,US Dollar,103.4,Yen,ACH,0,0.7379915780458212
2022/09/02 20:20,1439,816318A80,21647,816461E90,0.57,US Dollar,0.57,US Dollar,Wire,0,0.57
2022/09/02 20:10,24317,8030C5DA0,231651,8170D9D30,0.46,US Dollar,0.46,US Dollar,ACH,0,0.46
2022/09/02 20:22,498,800399170,423,800B6B6D0,0.33,Euro,0.33,Euro,ACH,0,0.3296373988612526
2022/09/02 20:22,423,80027F420,20,800EF8310,0.12,Euro,0.12,Euro,ACH,0,0.11986814504045548
2022/09/02 20:27,6586,80300A140,2293,803845F70,0.1,Euro,0.1,Euro,Wire,0,0.09989012086704624
2022/09/02 20:06,115212,80B945690,138920,80FE89540,0.18,Euro,0.18,Euro,ACH,0,0.17980221756068324
2022/09/02 20:29,3,800A46CE0,223135,816566E20,0.56,Euro,0.56,Euro,Wire,0,0.559384676855459
2022/09/02 20:11,25856,8087D8E50,233908,8171C6B00,0.08,Euro,0.08,Euro,Wire,0,0.079912096693637
2022/09/02 20:22,29867,804EA19C0,12469,8053FFC00,4.39,Yuan,4.39,Yuan,Wire,0,0.635909321358731
2022/09/02 20:04,5893,8043F9AA0,113394,80652D010,0.07,Yuan,0.07,Yuan,ACH,0,0.010139784167451293
2022/09/02 20:15,23,8036B9E70,29640,8045B1B30,130.84,Yen,130.84,Yen,ACH,0,0.9338376989508242
2022/09/02 20:05,4,8059F0710,117284,806626560,6.54,Yen,6.54,Yen,Wire,0,0.046677610448932975
2022/09/02 20:02,24869,8094FED80,224371,809776600,68.7,Rupee,68.7,Rupee,Wire,0,0.8617769916832877
2022/09/02 20:11,5,80E225950,127105,80ED3C6D0,71.24,Rupee,71.24,Rupee,ACH,0,0.893638906659642
2022/09/02 20:07,18,80BD61360,230595,80C029E30,38.49,Ruble,38.49,Ruble,ACH,0,0.6369669187614808
2022/09/02 20:03,18,80BD61360,230595,80C029E30,41.62,Ruble,41.62,Ruble,Wire,0,0.6887649560626872
2022/09/02 20:17,149805,8128801B0,149805,812B199F0,4.84,Brazil Real,4.84,Brazil Real,ACH,0,0.9301431728644182
2022/09/02 20:24,249523,812695720,11,813477530,3.23,Brazil Real,3.23,Brazil Real,ACH,0,0.6207360430479485
2022/09/02 20:04,219,81351DE80,152768,8135E9870,0.84,Swiss Franc,0.84,Swiss Franc,ACH,0,0.8556149732620321
2022/09/02 20:29,57466,815313960,113,815C43D20,2.86,Shekel,2.86,Shekel,ACH,0,0.8472818841653088
2022/09/02 20:12,257433,815355FD0,59700,816290590,1.56,Shekel,1.56,Shekel,ACH,0,0.46215375499925937
2022/09/02 20:10,258461,815CF2900,160063,816A7EE20,1.47,Shekel,1.47,Shekel,Wire,0,0.43549103836468667
2022/09/02 20:05,63834,8178EF1E0,165362,818C81940,3.29,Saudi Riyal,3.29,Saudi Riyal,ACH,0,0.8773333333333333
2022/09/02 20:13,21130,80FFC7581,21130,80FFC7580,3e-06,Bitcoin,0.04,US Dollar,Wire,0,0.04
2022/09/02 20:29,21130,80FFC7581,21130,80FFC7580,1.2e-05,Bitcoin,0.14,US Dollar,ACH,0,0.14
2022/09/02 20:21,21130,80FFC7581,21130,80FFC7580,5e-06,Bitcoin,0.06,US Dollar,Wire,0,0.06
2022/09/02 20:04,12202,807AECD21,12202,807AECD20,5.7e-05,Bitcoin,0.57,Euro,ACH,0,0.5693736889421636
2022/09/02 20:11,12202,807AECD21,12202,807AECD20,7.7e-05,Bitcoin,0.78,Euro,ACH,0,0.7791429427629607
2022/09/02 20:25,233005,80D383DE1,233005,80D383DE0,9e-06,Bitcoin,0.11,US Dollar,ACH,0,0.11
2022/09/02 20:00,233005,80D383DE1,233005,80D383DE0,5e-06,Bitcoin,0.06,US Dollar,Wire,0,0.06
2022/09/02 20:23,231616,814E45511,231616,814E45510,1e-06,Bitcoin,0.1,Yuan,ACH,0,0.014485405953501847
2022/09/02 20:16,231616,814E45511,231616,814E45510,1e-06,Bitcoin,0.07,Yuan,ACH,0,0.010139784167451293
2022/09/02 20:40,20,800179890,349,8005C62E0,0.79,US Dollar,0.79,US Dollar,ACH,0,0.79
2022/09/02 20:48,394,8003190B0,394,8008DA620,0.64,US Dollar,0.64,US Dollar,ACH,0,0.64
2022/09/02 20:52,11,800C470F0,21828,800C7CD40,0.04,US Dollar,0.04,US Dollar,ACH,0,0.04
2022/09/02 20:42,11046,800A181A0,25526,802B37A70,0.85,US Dollar,0.85,US Dollar,Wire,0,0.85
2022/09/02 20:51,23319,804604310,11305,805E97430,0.58,US Dollar,0.58,US Dollar,Wire,0,0.58
2022/09/02 20:47,692,803566A60,692,803566A60,0.98,US Dollar,6.55,Yuan,ACH,0,0.9487940899543709
2022/09/02 20:47,692,803566A60,1217,8066D7DE0,0.98,US Dollar,0.98,US Dollar,ACH,0,0.98
2022/09/02 20:42,1217,801D1D5D0,119927,8076644B0,0.85,US Dollar,0.85,US Dollar,Wire,0,0.85
2022/09/02 20:59,21414,805B2E130,4187,80824C270,0.11,US Dollar,0.11,US Dollar,Wire,0,0.11
2022/09/02 20:57,2860,8005B73A0,115771,80A4F0230,0.9,US Dollar,0.9,US Dollar,Wire,0,0.9
2022/09/02 20:39,212996,8075A4A90,222439,80DFD5BC0,0.1,US Dollar,0.1,US Dollar,Wire,0,0.1
2022/09/02 20:56,2368,805ABB010,119174,80FF0B650,0.68,US Dollar,0.68,US Dollar,Wire,0,0.68
2022/09/02 20:47,11255,803042D00,54765,814B09420,0.18,US Dollar,0.18,US Dollar,ACH,0,0.18
2022/09/02 20:52,115114,80F3A90B0,136393,8155FB800,0.01,US Dollar,0.01,US Dollar,ACH,0,0.01
2022/09/02 20:42,1422,80750F940,28932,816471650,0.11,US Dollar,0.11,US Dollar,Wire,0,0.11
2022/09/02 20:34,21393,8023DD100,28932,819084460,0.93,US Dollar,0.93,US Dollar,Wire,0,0.93
2022/09/02 20:56,227876,80DFB3970,134019,81AD373E0,0.2,US Dollar,0.2,US Dollar,ACH,0,0.2
2022/09/02 20:45,227876,80DFB3970,134019,81AD373E0,0.3,US Dollar,0.3,US Dollar,Wire,0,0.3
2022/09/02 20:36,1217,8017F74D0,273090,81BB19730,0.22,US Dollar,0.22,US Dollar,Wire,0,0.22
2022/09/02 20:39,425,800577310,11314,8007AB810,0.07,Euro,0.07,Euro,ACH,0,0.06992308460693238
2022/09/02 20:33,498,80084CCD0,21444,800EC5460,0.74,Euro,0.74,Euro,Wire,0,0.7391868944161422
2022/09/02 20:52,1776,800F199B0,23726,801F71170,0.98,Euro,0.98,Euro,Wire,0,0.9789231844970532
2022/09/02 20:44,1776,800ED6900,6586,802647050,0.42,Euro,0.42,Euro,ACH,0,0.41953850764159417
2022/09/02 20:30,1768,8004940E0,5724,8027E76E0,0.64,Euro,0.64,Euro,Wire,0,0.639296773549096
2022/09/02 20:45,12274,802A2D930,17059,802B13060,0.62,Euro,0.62,Euro,ACH,0,0.6193187493756867
2022/09/02 20:43,12274,80228FC60,5981,802B9D040,0.09,Euro,0.09,Euro,Wire,0,0.08990110878034162
2022/09/02 20:47,7522,807235890,2514,811A86650,0.44,Euro,0.44,Euro,Wire,0,0.43951653181500344
2022/09/02 20:40,22026,80DA771E0,147841,813FE37A0,0.59,Euro,0.59,Euro,Wire,0,0.5893517131155728
2022/09/02 20:49,425,805AE84D0,15763,81404CE30,0.02,Euro,0.02,Euro,ACH,0,0.01997802417340925
2022/09/02 20:57,15516,80B92A650,135807,8110EA1F0,0.89,Euro,0.89,Euro,ACH,0,0.8890220757167115
2022/09/02 20:33,212854,805622F50,32453,817C4EF10,0.47,Euro,0.47,Euro,ACH,0,0.4694835680751173
2022/09/02 20:47,212854,805622F50,32453,817C4EF10,0.89,Euro,0.89,Euro,Wire,0,0.8890220757167115
2022/09/02 20:42,370982,81B3BBBF0,370982,81B3BBBF1,660.29,Euro,0.065117,Bitcoin,ACH,0,3.2558662793313966e-07
2022/09/02 20:57,15,800073410,7080,802BBFCD0,1.93,Yuan,1.93,Yuan,ACH,0,0.27956833490258565
2022/09/02 20:45,23,805A394B0,11832,8066A02C0,1.07,Yen,1.07,Yen,ACH,0,0.007636856755406466
2022/09/02 20:55,23,805A394B0,11832,8066A02C0,1.45,Yen,1.45,Yen,Wire,0,0.010349011490971378
2022/09/02 20:58,14,800082E50,72,80723CC60,6.05,Rupee,6.05,Rupee,ACH,0,0.07589156913659229
2022/09/02 20:32,25,807244D10,5,80724E500,5.61,Rupee,5.61,Rupee,Wire,0,0.07037218229029467
2022/09/02 20:40,235676,80D9A4F80,39213,80E6C3850,0.62,Canadian Dollar,0.62,Canadian Dollar,Wire,0,0.47180579864546074
2022/09/02 20:58,40904,80F1A0B40,42234,80F85A3F0,1.18,Australian Dollar,1.18,Australian Dollar,Wire,0,0.8032128514056224
2022/09/02 20:44,116,811DC5930,210,811E1FAE0,1.69,Brazil Real,1.69,Brazil Real,Wire,0,0.3247813971365427
2022/09/02 20:35,152768,813BB3020,152926,813EBA5D0,0.57,Swiss Franc,0.57,Swiss Franc,ACH,0,0.5805958747135217
2022/09/02 20:31,68271,819054490,68281,8190FE390,0.02,Saudi Riyal,0.02,Saudi Riyal,Wire,0,0.005333333333333333
2022/09/02 20:57,63587,817FD7230,167819,819466DF0,0.03,Saudi Riyal,0.03,Saudi Riyal,ACH,0,0.008
2022/09/02 20:34,12204,800FAD501,12204,800FAD500,6e-06,Bitcoin,0.07,US Dollar,ACH,0,0.07
2022/09/02 20:53,12204,800FAD501,12204,800FAD500,5e-06,Bitcoin,0.06,US Dollar,ACH,0,0.06
2022/09/02 20:43,228849,813731801,228849,813731800,4.1e-05,Bitcoin,0.49,US Dollar,ACH,0,0.49
2022/09/02 20:37,11756,8085CD881,11756,8085CD880,6e-06,Bitcoin,0.44,Yuan,ACH,0,0.06373578619540812
2022/09/02 20:51,24070,802E52991,24070,802E52990,6e-06,Bitcoin,0.06,Euro,ACH,0,0.05993407252022774
2022/09/02 20:35,24070,802E52991,24070,802E52990,5e-06,Bitcoin,0.05,Euro,ACH,0,0.04994506043352312
2022/09/02 21:06,20,8003E6750,12,800212D50,0.68,US Dollar,0.68,US Dollar,ACH,0,0.68
2022/09/02 21:07,1277,80099C830,110821,804372930,0.76,US Dollar,0.76,US Dollar,Wire,0,0.76
2022/09/02 21:04,11255,803620380,110777,8060F4C70,0.64,US Dollar,0.64,US Dollar,Wire,0,0.64
2022/09/02 21:23,124304,80915F460,124304,80915F460,0.79,US Dollar,58.17,Rupee,ACH,0,0.7296880292025741
2022/09/02 21:10,5617,805E22500,24999,80CB36890,0.98,US Dollar,0.98,US Dollar,Wire,0,0.98
2022/09/02 21:15,118536,80735E920,214342,810E65E60,0.2,US Dollar,0.2,US Dollar,Wire,0,0.2
2022/09/02 21:18,29158,80DA17EE0,146538,81565A490,0.33,US Dollar,0.33,US Dollar,ACH,0,0.33
2022/09/02 21:05,29158,80DA17EE0,146538,81565A490,0.02,US Dollar,0.02,US Dollar,Wire,0,0.02
2022/09/02 21:29,14558,810BD3590,14558,810BD3590,0.8,US Dollar,5.39,Yuan,ACH,0,0.7807633808937495
2022/09/02 21:29,2860,800681BA0,126413,8159C4330,0.53,US Dollar,0.53,US Dollar,ACH,0,0.53
2022/09/02 21:08,140626,81524DCC0,160797,8190F76E0,0.13,US Dollar,0.13,US Dollar,ACH,0,0.13
2022/09/02 21:22,13,800086730,13,800086730,0.09,US Dollar,1.97,Mexican Peso,ACH,0,0.09808314662683594
2022/09/02 21:17,13,800086730,13,800086730,0.21,US Dollar,4.34,Mexican Peso,ACH,0,0.21608165297485685
2022/09/02 21:03,14,802186850,5383,80284D9E0,0.01,Euro,0.01,Euro,Wire,0,0.009989012086704625
2022/09/02 21:26,12386,802C4C840,211018,8087FF370,0.98,Euro,0.98,Euro,ACH,0,0.9789231844970532
2022/09/02 21:03,6058,806C17E20,4308,8090B1D30,0.91,Euro,0.91,Euro,ACH,0,0.9090000998901208
2022/09/02 21:16,600,8035419A0,14172,80D98AB00,0.07,Euro,0.07,Euro,Wire,0,0.06992308460693238
2022/09/02 21:01,498,8004027C0,17059,80EDDC570,0.01,Euro,0.01,Euro,ACH,0,0.009989012086704625
2022/09/02 21:09,12274,802B9E8A0,235977,8123CA8A0,0.4,Euro,0.4,Euro,ACH,0,0.39956048346818496
2022/09/02 21:04,12386,801D63820,144936,814347700,0.6,Euro,0.6,Euro,Wire,0,0.5993407252022774
2022/09/02 21:25,15400,80B23ABE0,150317,815E77DB0,0.99,Euro,0.99,Euro,ACH,0,0.9889121965837577
2022/09/02 21:02,23726,80DDFBF90,14851,81669DE60,0.1,Euro,0.1,Euro,Wire,0,0.09989012086704624
2022/09/02 21:07,15461,80654B420,17694,8178FCF00,0.84,Euro,0.84,Euro,Wire,0,0.8390770152831883
2022/09/02 21:16,27,802CCA580,26,804E27BE0,4.31,Yuan,4.31,Yuan,Wire,0,0.6243209965959295
2022/09/02 21:06,26922,80340B700,12066,8054C75E0,0.35,Yuan,0.35,Yuan,ACH,0,0.05069892083725646
2022/09/02 21:15,18,8038F5170,18935,8078CEA90,120.37,Yen,120.37,Yen,ACH,0,0.8591106987367069
2022/09/02 21:29,14,8087D0EC0,23486,80908A470,29.84,Rupee,29.84,Rupee,Wire,0,0.37431478066709317
2022/09/02 21:29,5,808C6FCF0,124359,8096832B0,41.19,Rupee,41.19,Rupee,ACH,0,0.5166898731795432
2022/09/02 21:18,24869,80982BEA0,224574,80A69BCE0,4.32,Rupee,4.32,Rupee,Wire,0,0.05419034358183119
2022/09/02 21:02,2,809F32470,123957,80A7CFED0,35.68,Rupee,35.68,Rupee,Wire,0,0.4475720969906798
2022/09/02 21:24,8,80C423170,7,80C423F60,0.21,UK Pound,0.21,UK Pound,ACH,0,0.2428644122681223
2022/09/02 21:07,8,80C423170,7,80C423F60,0.11,UK Pound,0.11,UK Pound,Wire,0,0.127214692140445
2022/09/02 21:20,36242,80D536590,136606,80D9A7230,0.07,Canadian Dollar,0.07,Canadian Dollar,Wire,0,0.053268396621261704
2022/09/02 21:21,235676,80DFFB260,137293,80E035580,0.56,Canadian Dollar,0.56,Canadian Dollar,ACH,0,0.42614717297009364
2022/09/02 21:29,118840,80CAAA4F0,118840,80CAAA4F0,0.65,Canadian Dollar,0.49,US Dollar,ACH,0,0.49
2022/09/02 21:27,118840,80CAAA4F0,118840,80CAAA4F0,0.41,Canadian Dollar,0.31,US Dollar,ACH,0,0.31
2022/09/02 21:27,118840,80CAAA4F0,138809,80E52F900,0.41,Canadian Dollar,0.41,Canadian Dollar,ACH,0,0.3120006087816756
2022/09/02 21:14,45907,810E9D5E0,245681,8111909B0,6.41,Mexican Peso,6.41,Mexican Peso,Wire,0,0.31914363953198904
2022/09/02 21:21,265216,8180D03F0,216,8187ED450,1.17,Saudi Riyal,1.17,Saudi Riyal,Wire,0,0.312
2022/09/02 21:04,163233,8175EF040,65300,818E4C2A0,1.72,Saudi Riyal,1.72,Saudi Riyal,ACH,0,0.45866666666666667
2022/09/02 21:22,134326,80C927791,134326,80C927790,9e-06,Bitcoin,0.08,UK Pound,ACH,0,0.09251977610214183
2022/09/02 21:27,134326,80C927791,134326,80C927790,4e-06,Bitcoin,0.04,UK Pound,ACH,0,0.04625988805107092
2022/09/02 21:24,37690,816F08261,37690,816F08260,9e-06,Bitcoin,0.1,US Dollar,ACH,0,0.1
2022/09/02 21:17,37690,816F08261,37690,816F08260,4e-06,Bitcoin,0.05,US Dollar,ACH,0,0.05
2022/09/02 21:14,13243,813A46121,13243,813A46120,4e-06,Bitcoin,0.04,US Dollar,ACH,0,0.04
2022/09/02 21:22,113579,805472971,113579,805472970,3.1e-05,Bitcoin,2.45,Yuan,ACH,0,0.35489244586079527
2022/09/02 21:06,36392,8112A8E01,36392,8112A8E00,5e-06,Bitcoin,0.06,US Dollar,Wire,0,0.06
2022/09/02 21:17,36392,8112A8E01,36392,8112A8E00,4e-06,Bitcoin,0.04,US Dollar,ACH,0,0.04
2022/09/02 21:23,22124,801080161,22124,801080160,8.2e-05,Bitcoin,0.98,US Dollar,ACH,0,0.98
2022/09/02 21:19,171617,81A6AF5F1,171617,81A6AF5F0,2e-05,Bitcoin,0.24,US Dollar,ACH,0,0.24
2022/09/02 21:49,20,80015A0A0,11046,8005D0EB0,0.99,US Dollar,0.99,US Dollar,Wire,0,0.99
2022/09/02 21:37,20,8001E1E00,1,8008F9010,0.08,US Dollar,0.08,US Dollar,ACH,0,0.08
2022/09/02 21:35,11701,8010EEE10,11305,80AE76E10,0.48,US Dollar,0.48,US Dollar,ACH,0,0.48
2022/09/02 21:45,22595,804394AC0,18656,80AF3A830,0.81,US Dollar,0.81,US Dollar,ACH,0,0.81
2022/09/02 21:47,1638,801405760,11661,80CE097F0,0.52,US Dollar,0.52,US Dollar,ACH,0,0.52
2022/09/02 21:41,28625,806094570,15875,812114510,0.62,US Dollar,0.62,US Dollar,ACH,0,0.62
2022/09/02 21:35,222559,80B11D040,236628,813B15A40,0.09,US Dollar,0.09,US Dollar,ACH,0,0.09
2022/09/02 21:44,211374,814050D50,138580,814D5F0C0,0.11,US Dollar,0.11,US Dollar,ACH,0,0.11
2022/09/02 21:57,115966,8060F9C30,139974,81594AA30,0.69,US Dollar,0.69,US Dollar,Wire,0,0.69
2022/09/02 21:37,11265,800B53130,142529,818A75BE0,0.33,US Dollar,0.33,US Dollar,Wire,0,0.33
2022/09/02 21:57,3389,80DF667B0,23760,8199B2360,0.24,US Dollar,0.24,US Dollar,ACH,0,0.24
2022/09/02 21:59,18990,814AB21B0,126883,81A1F77D0,0.35,US Dollar,0.35,US Dollar,Wire,0,0.35
2022/09/02 21:41,20,801BEC450,425,801FFD4A0,0.13,Euro,0.13,Euro,ACH,0,0.12985715712716012
2022/09/02 21:44,20,8001AB3F0,15763,8027F2410,0.91,Euro,0.91,Euro,Wire,0,0.9090000998901208
2022/09/02 21:45,2293,801DE8470,14195,8065B81E0,0.18,Euro,0.18,Euro,ACH,0,0.17980221756068324
2022/09/02 21:51,15680,803A8F740,15680,803A8F740,0.26,Euro,0.31,US Dollar,ACH,0,0.31
2022/09/02 21:51,15680,803A8F740,5294,80A9D17C0,0.26,Euro,0.26,Euro,ACH,0,0.25971431425432023
2022/09/02 21:46,230153,80C229CC0,228073,813D32FA0,0.01,Euro,0.01,Euro,Wire,0,0.009989012086704625
2022/09/02 21:49,17059,80DC75570,5082,815167690,0.9,Euro,0.9,Euro,Wire,0,0.8990110878034162
2022/09/02 21:54,32453,80F143E80,1768,8154EA240,0.03,Euro,0.03,Euro,ACH,0,0.02996703626011387
2022/09/02 21:56,249868,8140C1020,38920,81AB08D40,0.02,Euro,0.02,Euro,ACH,0,0.01997802417340925
2022/09/02 21:57,24816,80977CEA0,23642,8097BF7A0,9.77,Rupee,9.77,Rupee,Wire,0,0.1225554761098358
2022/09/02 21:34,10,80D262BD0,136311,80DFADA30,1.23,Canadian Dollar,1.23,Canadian Dollar,ACH,0,0.9360018263450269
2022/09/02 21:42,10,80D262BD0,136311,80DFADA30,0.63,Canadian Dollar,0.63,Canadian Dollar,Wire,0,0.4794155695913553
2022/09/02 21:51,136136,80E1405B0,235735,80E2D57F0,0.23,Canadian Dollar,0.23,Canadian Dollar,ACH,0,0.17502473175557415
2022/09/02 21:30,136136,80E1405B0,235735,80E2D57F0,0.16,Canadian Dollar,0.16,Canadian Dollar,Wire,0,0.12175633513431246
2022/09/02 21:32,10,811D74B80,149205,8128CDAE0,1.23,Brazil Real,1.23,Brazil Real,ACH,0,0.2363793600461228
2022/09/02 21:59,1199,81559B750,115,8162D1060,2.61,Shekel,2.61,Shekel,Wire,0,0.773218782402607
2022/09/02 21:42,34117,818B73D51,34117,818B73D50,2e-05,Bitcoin,0.23,US Dollar,ACH,0,0.23
2022/09/02 21:35,34117,818B73D51,34117,818B73D50,5e-06,Bitcoin,0.06,US Dollar,ACH,0,0.06
2022/09/02 21:40,215766,805D73BD1,215766,805D73BD0,1.7e-05,Bitcoin,0.2,US Dollar,ACH,0,0.2
2022/09/02 21:52,215766,805D73BD1,215766,805D73BD0,7e-05,Bitcoin,0.83,US Dollar,ACH,0,0.83
2022/09/02 21:55,1394,815BDFE71,1394,815BDFE70,2.7e-05,Bitcoin,0.32,US Dollar,ACH,0,0.32
2022/09/02 21:41,238352,813947EF1,238352,813947EF0,2e-06,Bitcoin,0.03,US Dollar,ACH,0,0.03
2022/09/02 21:58,238352,813947EF1,238352,813947EF0,1e-06,Bitcoin,0.01,US Dollar,ACH,0,0.01
2022/09/02 21:58,1422,816354D71,1422,816354D70,3.6e-05,Bitcoin,0.43,US Dollar,ACH,0,0.43
2022/09/02 21:45,1422,816354D71,1422,816354D70,2e-05,Bitcoin,0.24,US Dollar,ACH,0,0.24
2022/09/02 21:50,224231,80E9FD5F1,224231,80E9FD5F0,4.4e-05,Bitcoin,0.52,US Dollar,ACH,0,0.52
2022/09/02 21:49,224231,80E9FD5F1,224231,80E9FD5F0,4e-06,Bitcoin,0.05,US Dollar,ACH,0,0.05
2022/09/02 21:41,224231,80E9FD5F1,224231,80E9FD5F0,5e-06,Bitcoin,0.06,US Dollar,Wire,0,0.06
2022/09/02 21:33,8318,818FDB691,8318,818FDB690,3.7e-05,Bitcoin,0.44,US Dollar,Wire,0,0.44
2022/09/02 21:58,8318,818FDB691,8318,818FDB690,6.6e-05,Bitcoin,0.78,US Dollar,Wire,0,0.78
2022/09/02 21:46,23747,809FF4291,23747,809FF4290,1.6e-05,Bitcoin,0.19,US Dollar,Wire,0,0.19
2022/09/02 21:59,23747,809FF4291,23747,809FF4290,5e-06,Bitcoin,0.06,US Dollar,Wire,0,0.06
2022/09/02 22:29,394,80035BD20,1394,800D7A050,0.21,US Dollar,0.21,US Dollar,Wire,0,0.21
2022/09/02 22:02,1277,800E3FAB0,3533,8015728F0,0.37,US Dollar,0.37,US Dollar,ACH,0,0.37
2022/09/02 22:07,22435,802A9DE70,28625,8047CE2F0,0.94,US Dollar,0.94,US Dollar,Wire,0,0.94
2022/09/02 22:07,5621,807358CE0,110821,80817ABF0,0.27,US Dollar,0.27,US Dollar,Wire,0,0.27
2022/09/02 22:28,5033,804AE0060,120280,807C75400,0.14,US Dollar,0.14,US Dollar,Wire,0,0.14
2022/09/02 22:25,25526,80437B9D0,12063,8102FFEC0,0.03,US Dollar,0.03,US Dollar,ACH,0,0.03
2022/09/02 22:21,25526,80437B9D0,12063,8102FFEC0,0.01,US Dollar,0.01,US Dollar,Wire,0,0.01
2022/09/02 22:11,8814,804FBD040,221100,8125509A0,0.5,US Dollar,0.5,US Dollar,ACH,0,0.5
2022/09/02 22:11,22595,80F5A4DB0,237246,814046C30,0.08,US Dollar,0.08,US Dollar,Wire,0,0.08
2022/09/02 22:03,21260,813987720,138580,816612E80,0.6,US Dollar,0.6,US Dollar,ACH,0,0.6
2022/09/02 22:13,11,8001A22A0,3,800382AC0,0.23,Euro,0.23,Euro,Wire,0,0.22974727799420636
2022/09/02 22:13,12055,800EFE260,13590,801C9C400,0.79,Euro,0.79,Euro,ACH,0,0.7891319548496654
2022/09/02 22:02,25400,802FCCFC0,18076,80337FB30,0.01,Euro,0.01,Euro,ACH,0,0.009989012086704625
2022/09/02 22:05,25400,802FCCFC0,18076,80337FB30,0.02,Euro,0.02,Euro,Wire,0,0.01997802417340925
2022/09/02 22:28,498,802E1A550,11314,805E158D0,0.88,Euro,0.88,Euro,ACH,0,0.8790330636300069
2022/09/02 22:21,423,801FB4400,5981,806EBD820,0.18,Euro,0.18,Euro,Wire,0,0.17980221756068324
2022/09/02 22:03,21444,80107E2C0,6058,807718660,0.04,Euro,0.04,Euro,ACH,0,0.0399560483468185
2022/09/02 22:23,112357,806F273B0,228073,80B336060,0.35,Euro,0.35,Euro,Wire,0,0.3496154230346618
2022/09/02 22:14,22264,801882260,122416,80D09F6C0,0.48,Euro,0.48,Euro,ACH,0,0.4794725801618219
2022/09/02 22:00,6090,803F52CA0,131371,80E32EB50,0.59,Euro,0.59,Euro,ACH,0,0.5893517131155728
2022/09/02 22:15,1595,8006B3650,12202,810615DA0,0.93,Euro,0.93,Euro,ACH,0,0.9289781240635301
2022/09/02 22:16,1595,8006B3650,12202,810615DA0,0.73,Euro,0.73,Euro,Wire,0,0.7291978823294375
2022/09/02 22:28,218303,80B9C4400,147669,8143D6CD0,0.42,Euro,0.42,Euro,ACH,0,0.41953850764159417
2022/09/02 22:19,218303,80B9C4400,147669,8143D6CD0,0.09,Euro,0.09,Euro,Wire,0,0.08990110878034162
2022/09/02 22:16,21444,801AE0890,217215,8147EDA30,0.57,Euro,0.57,Euro,ACH,0,0.5693736889421636
2022/09/02 22:16,15461,802377C90,37548,815D03260,0.03,Euro,0.03,Euro,ACH,0,0.02996703626011387
2022/09/02 22:24,15461,802377C90,37548,815D03260,0.05,Euro,0.05,Euro,Wire,0,0.04994506043352312
2022/09/02 22:18,217662,80813F1D0,17380,81581A030,83.53,Yen,83.53,Yen,ACH,0,0.5961744343729926
2022/09/02 22:03,24320,8092A7D80,224237,809675A00,20.16,Rupee,20.16,Rupee,ACH,0,0.2528882700485455
2022/09/02 22:15,18,80AFB8070,16,80BDE0990,22.82,Ruble,22.82,Ruble,Wire,0,0.37764575438131964
2022/09/02 22:23,3718,80215F8C0,3718,80215F8C0,0.44,UK Pound,0.57,US Dollar,ACH,0,0.57
2022/09/02 22:01,40904,80F160BA0,40904,80F9CD4F0,0.8,Australian Dollar,0.8,Australian Dollar,ACH,0,0.5445510856987271
2022/09/02 22:26,10,811DDE1C0,150820,812F5BAF0,3.73,Brazil Real,3.73,Brazil Real,Wire,0,0.7168252137984049
2022/09/02 22:12,248957,8129AF640,48858,8130EA6C0,4.04,Brazil Real,4.04,Brazil Real,ACH,0,0.776400499663688
2022/09/02 22:10,1199,8154921D0,112,81554EAA0,3.24,Shekel,3.24,Shekel,Wire,0,0.9598577988446156
2022/09/02 22:02,163470,8174F8510,163233,8178397D0,2.78,Saudi Riyal,2.78,Saudi Riyal,ACH,0,0.7413333333333333
2022/09/02 22:19,215766,806108B81,215766,806108B80,3e-06,Bitcoin,0.04,US Dollar,ACH,0,0.04
2022/09/02 22:05,215766,806108B81,215766,806108B80,4e-06,Bitcoin,0.05,US Dollar,ACH,0,0.05
2022/09/02 22:21,1217,801639891,1217,801639890,3e-05,Bitcoin,0.35,US Dollar,ACH,0,0.35
2022/09/02 22:22,133044,80EE52091,133044,80EE52090,4.6e-05,Bitcoin,0.54,US Dollar,ACH,0,0.54
