From Bank,Account,To Bank,Account.1,Amount Paid
229026,80FF1B4F0,133044,8133147C0,28.59
140797,80DBD19A0,22481,80731F060,49.93
142529,80FF1D6D0,23760,80444F440,1.96
11,800575F00,122996,80FF21710,13.38
11,800575F00,122996,80FF21710,7.17
11,800575F00,122996,80FF21710,7.5
239886,80FF29F80,245564,814A0CFB0,18.32
237640,80FF2C670,16679,814D76DE0,23.73
238352,80FF7F4D0,211374,80B39C1F0,12.48
128110,80F3C9EE0,11661,80FF95210,9.18
118840,80FFC8040,158832,81593FB60,32.58
16739,80FFDF530,218057,810294F70,36.45
142716,80FFE36B0,13395,8060CC0B0,11.44
25443,8100290F0,6809,80C35BF50,40.1
213123,81002C830,49873,81638D9D0,9.55
30691,810044490,70389,81A0ABD30,0.33
31363,80FF778B0,1,8071D7820,40.85
234039,80FF643A0,20,8003F2C20,5.49
18747,8100712D0,37524,8125B4930,12.21
8318,8100C3AC0,26179,805D617D0,39.02
12,8100E66B0,113213,807633CF0,24.99
36176,8100FDDB0,18247,806BC6A40,28.41
31363,810129930,30061,819C86B30,8.68
25017,81013FF40,11046,805CF3F10,29.37
17803,810143D50,215239,809E72F20,0.73
23041,81015AAA0,120280,80A31DD80,48.24
23319,81024E030,531,800E79AE0,16.64
116703,81029A410,118536,80F3AFA80,3.17
22595,810296930,210472,80F56DA90,17.87
134113,810315BC0,31363,810793C00,46.83
124173,810321E80,220729,80B74B640,48.06
12702,8103FA0F0,11701,8019E12B0,9.79
35145,81040E8C0,114954,80B5C0500,4.79
223057,810412A90,230733,8116BB0C0,16.79
118681,81040BBD0,1291,813937470,28.81
394,81040EC40,227876,80D77DD50,48.9
16262,81040F250,63057,81C036E50,7.93
19229,8104449A0,212518,8139036B0,42.4
214527,8103FBA50,12204,800CBEA10,9.48
137564,8104ACD90,16262,814993E40,22.92
18084,8104ADD40,138123,81363C400,27.69
25526,81052BE10,16262,809C00310,30.2
212730,81052F660,26894,80E7A2240,44.98
137029,810538DF0,20,8137E6410,29.81
70,10042B660,31730,810539F30,27.19
118840,810540B10,21438,818694CE0,45.9
12966,810540B60,131857,8110FD360,11.35
13474,810520750,27155,81432AA70,4.15
11770,81056A810,56790,819A74350,6.14
116703,81056A2A0,1277,800929EF0,38.35
137946,81059D5B0,254751,817043070,2.53
229487,810612BA0,2860,800604550,45.39
229026,810612DD0,18656,80AF3A830,15.17
1217,810649BD0,18084,81AE15490,30.12
28644,8106464F0,62847,81B1E2920,36.77
219705,810647180,62847,81B1E2920,15.94
126631,810650640,215721,80B43DEC0,9.03
25242,8106408E0,142529,8191DCB30,24.68
25281,810643350,8814,80A31E750,44.34
31286,810644520,12,8006ADD30,6.04
11671,810676950,225862,819AB8F90,12.17
41215,8106769F0,135982,814259CD0,30.97
220822,8106ABFD0,214111,817D64750,23.02
2860,8106AEDF0,1277,800C2E610,8.28
34978,8106DF6F0,11265,800869B50,27.35
121007,8106D86B0,8106,80AB2A950,0.54
39812,8106EBE70,16263,8079D0290,9.02
31653,810702F90,18493,811590FF0,8.68
137952,810705B50,127530,81B7FB7C0,29.15
26179,810706EB0,11255,800C46590,49.02
115481,810720420,210700,8078A1930,17.73
117916,8106F8E70,24438,8086183A0,1.12
115128,8106F9000,2692,80B9AD940,30.39
25242,8106D7EA0,40122,8194EEA60,45.68
140797,8106D7F90,8106,80384D2D0,34.14
2692,8106F1170,124273,8171167E0,25.36
219788,810758AC0,1394,80611D9F0,44.97
124173,81075A510,1394,80611D9F0,43.98
137268,81075C280,227639,80FE710A0,21.44
239886,810767990,12,801147C60,7.4
138580,81076E130,227639,80FE710A0,23.65
39812,810793FB0,130821,8185E7B20,32.12
28168,81086E660,220822,80D620AD0,45.3
26453,81086FA10,220822,80D620AD0,1.5
30515,810878570,20,800543060,21.76
23041,8108724D0,63251,81797A9F0,7.3
16739,8108729B0,11046,804443DB0,30.03
138580,8108BED30,12,804CB2F20,43.1
222470,80D225F70,219368,80A30A700,24.71
11701,810A22C90,116648,81171C0A0,2.82
11880,810A27580,226436,80B6B79C0,14.1
11255,810A099C0,124682,80B64D060,46.09
18671,810A12460,11255,80AB9D820,1.03
219368,810A2AD60,2860,807A79690,13.58
22224,810A2F040,1277,8062B3660,13.83
142529,810A30C30,236008,8100FD550,32.89
143641,810A00A00,224,80D7507E0,48.26
124126,810A3B900,28865,80EA91120,15.19
15786,810A73F10,15331,81B7C2BA0,39.88
22086,810BC1AD0,36176,80E7DF6D0,48.9
5617,810BC8F90,3653,801993080,40.17
1,810C32ED0,25242,8029BCDB0,33.27
215191,810C33E30,151021,8130558E0,1.85
115114,810C58A90,22595,8029BD1A0,25.26
28865,810C6BA90,5206,813974CB0,25.86
28865,810C704D0,16866,806D69820,33.04
118536,810C26150,135744,81100BC40,9.28
21393,810C40290,11770,81A3E8220,30.81
30691,810C73CA0,1,800AB2C90,7.56
5572,810C840A0,1394,8085A95C0,20.83
33219,810CA3040,146287,81B7CD3A0,5.29
33013,810CB1200,1231,80014F600,35.89
212518,810CB2D20,47529,812C57F00,5.76
231651,810CBE8D0,18890,80A633F50,28.98
24523,810C1BEA0,15194,808217A80,45.08
17256,810C1EB70,2175,808D4E590,36.24
17831,810C1F730,220015,80CDDC920,5.36
2545,810C21DF0,22031,8014CAFA0,49.67
12702,810C238B0,122459,80D0D8D10,2.72
15783,810C78B60,15783,810C78B60,1.7
214867,810C810B0,232406,814C7BF60,31.38
214000,810C84B40,17803,808D4E810,3.67
215239,810C8DD60,22031,8014CAFA0,34.19
11265,810CAE260,137029,819A8B770,31.13
219975,810CB70D0,1639,800598B10,46.8
33013,810CC8DA0,24317,8150895A0,8.65
217862,810CD8E50,3533,8111A8390,8.82
3500,80551A640,212730,810CF08D0,46.98
3500,80551A640,212730,810CF08D0,4.77
1217,810D02FA0,1110,80B801CD0,9.56
219705,810D17D60,254308,8160C08C0,37.77
219782,810D1C4F0,23571,81C1AE140,33.28
24317,810D1C770,28046,8170A1290,1.72
226851,810D2C7E0,1231,800B64570,40.82
36176,810D352C0,213123,810D09260,6.5
115771,810D3E1C0,11,8000EDCD0,32.46
12,810D61DC0,131099,81563F5D0,0.73
23747,810D67E40,1231,801161900,15.83
138123,810D64210,42015,81141E310,24.51
25242,810CD0CA0,122967,81AFB7800,47.38
41215,810CDC320,11483,806AE7FC0,6.18
118681,810D97830,28932,8043F6E70,1.81
218072,810E65340,218072,810E65340,32.38
143569,810E6A4B0,25259,8147FD1C0,8.69
18081,810E6F110,34117,816BA1A40,6.12
22890,810EC7250,237078,813A42CB0,34.74
234039,810ECFEC0,39812,81B04B0B0,0.88
118840,810ED26F0,226151,80C2E0220,37.58
125980,810ED2EB0,218072,80B6C1CC0,37.55
28168,810F3B630,226851,80AE40E40,5.42
228752,810F453B0,2692,80159EF00,49.54
17803,810F4C1D0,22435,80A7A3C40,0.94
214342,810F51F50,215514,80C47B660,1.47
226624,80BC73390,237078,8182CACE0,37.83
128097,810F70250,225759,80E247FC0,46.78
4187,810F764C0,23747,80CD8E030,3.69
113002,810F82F00,20592,80C685D60,2.9
18270,810F35D40,33747,80FED29B0,39.51
5687,810FED960,20592,815318640,27.87
18326,810FF9EA0,216796,8158168C0,13.52
136393,811006540,11265,814355EF0,16.32
117694,81100BA00,8488,80A50DEB0,47.81
30515,80C5D4970,36392,811019DC0,18.69
21828,81101AB70,146538,8165708A0,19.2
135744,81101AD00,115943,80AD824F0,4.47
1439,811020D90,21063,812DDFA50,49.75
121013,811048BA0,23319,8014CB1A0,14.22
120280,81107A800,8106,80A5567D0,6.55
18247,8110F16C0,137383,80FC6FEE0,8.65
14648,8110F19D0,5617,8163D8CF0,13.47
24950,8110E5400,24523,80D7C0560,6.54
3533,811125360,6045,807594110,5.6
31730,81117E710,12204,8055AC1F0,6.82
22432,81122A400,124222,80C1DAB90,41.28
5617,811227D90,24523,81427D800,1.15
215239,8112CE720,22890,806D95550,10.93
124173,8112CFA80,115114,8170E6C80,40.88
245750,811313D50,11046,800666F70,26.27
25443,8113CD680,234717,81A6328C0,8.05
14408,8113E0310,115966,8170649B0,13.0
246656,8113E5450,9715,813B12230,17.59
18665,8113E7670,254569,814928570,13.29
17803,8114178D0,2545,800F77470,11.78
223550,811440AB0,4790,80358B390,18.41
25463,811432BF0,19589,80ADE0A00,35.24
39812,81143F500,220822,815F9CDF0,13.67
1439,8114D2AA0,18270,807A2D290,48.24
22435,8114DAAB0,1638,8071A81F0,10.42
124273,8114DC750,1277,805FE8DC0,3.22
212518,8114DF990,1231,8008030D0,1.11
237102,8114E0610,224,8001A1C60,36.57
27175,8114C72E0,23041,814689A40,18.02
15194,81150F380,115771,81BAB4BC0,8.32
31286,811514BC0,216093,81BD9E160,13.83
31730,811518F10,3718,805C7EF20,8.62
215187,8115063A0,2860,800929CD0,32.47
223057,811507240,15875,808DE0120,19.59
217862,8114C2F80,14408,801A01340,37.41
18247,81152A7D0,11495,800E3D6D0,49.92
233829,811532E50,22129,8014D7290,9.75
24317,81152BB60,22129,801601CA0,28.27
227639,811549040,3202,808D5DD80,6.29
226624,811548B00,16456,808C57070,28.01
14162,811548C40,224,800195010,3.1
1776,802472AA0,1291,81155AA00,33.15
24950,811547920,11770,80766A530,1.87
1277,811554030,153304,8172B0190,5.8
114954,811561E60,5571,8030B9110,4.66
113002,81156B300,6314,813397430,23.49
126223,811578880,36830,818090E50,31.17
5571,811584790,14408,80D680EA0,8.63
137029,811566BA0,5687,816F56710,16.11
146307,8115A3FF0,3718,8032332D0,5.34
33296,811642100,3533,8030F92E0,8.1
22129,8116445C0,18084,8185BB0B0,13.94
22661,8019953F0,224,811696040,6.34
22661,8019953F0,224,811696040,19.46
43217,8116A9320,20,80A83F8F0,8.53
217226,8116BAEA0,8801,8071B17E0,49.42
114721,8116BC340,15194,80A985EF0,31.59
226290,8116EBAF0,11222,800DEC2D0,8.81
230733,8116FC230,15284,80B86C430,11.65
126631,8116FA4B0,20,8009E2650,0.43
121013,8116FA590,12063,8018A1AF0,6.35
35145,8116FADB0,226624,80B63D300,0.74
136580,811724C20,1277,800F8D280,32.77
232523,8116DEB70,20,800819690,16.32
31373,811773AA0,146538,816CC3DC0,40.71
3202,8117CB450,35086,8181F5DC0,45.2
21566,8117CADA0,2692,8139E5EF0,44.11
22364,811845AA0,123807,810A0FA00,39.24
129927,811857900,2692,8097D7960,29.81
45261,8118E5630,124222,81564BCD0,14.84
128097,8118EBF10,18747,80FDA11E0,39.32
31694,8118FCAD0,11968,804240D50,13.29
42838,811907030,223057,809E19C60,36.93
130821,8118E3610,210700,809DEDD20,9.27
240478,8118E75E0,210700,809DEDD20,6.41
4187,8118E7870,210700,809DEDD20,23.88
12,80E265050,135744,811918D10,20.7
12,80E265050,135744,811918D10,14.49
28625,806A19B30,115771,811936B10,39.7
5617,811979830,16263,807A30A50,0.48
126413,8119EC7C0,5572,80A281210,4.74
14408,8119EAB00,231905,819C6C600,4.2
26894,8119FB3E0,2545,815DBB660,17.02
2692,8119FC8B0,240242,8151398E0,2.89
24999,811AEBED0,11265,805530830,9.82
22547,811AFD540,1120,81B15AEA0,27.96
18903,811AFE030,1889,80153E960,18.59
110777,811B33560,11770,801D96520,16.78
145729,811B56600,124173,80DDCDC60,18.23
21063,80561B3F0,13125,80479E4D0,19.04
244080,811B8A4E0,124222,817CEFDB0,4.05
239457,811B8ED40,27175,805CFD5E0,19.0
131266,811B9EA70,124222,817CEFDB0,14.51
139661,811BA42E0,22364,809CC83F0,8.07
22661,811BACDD0,1639,81323B910,44.3
115114,811BE2370,254308,8168F5520,5.18
2368,811BE2E60,25526,802900710,16.9
23410,811BE8730,26453,8073CE180,35.03
234992,811C27C10,28644,80DA4C5F0,10.61
119174,811C2AC30,169538,81B313DB0,1.16
223550,811C510B0,15783,805D07C50,42.44
220188,811C99C90,21828,806C9CE10,6.34
3597,811CA6940,223113,809787B30,48.29
122779,811CB30B0,128098,8116E6380,4.95
134085,811CC9730,121007,814289030,18.43
132021,811CFF090,29158,80A65A760,7.18
237102,811D13060,20,80289F960,20.73
18270,811DF85D0,23760,8138056D0,37.1
1291,811E14990,1639,80076AFF0,47.95
124222,811E150D0,1639,80076AFF0,18.69
240057,811E181E0,1639,80076AFF0,0.66
33013,811EA4820,110856,805CF37C0,1.58
245750,811F0E9E0,1638,800D772D0,1.4
47060,811F11170,139884,815B01050,44.21
243246,811F4D9D0,133620,814215FA0,36.6
245750,811F4E270,21566,800FF9640,39.43
226660,811F47C80,2175,80115DB20,38.96
11770,811F4EBF0,2175,80115DB20,5.37
148288,811F4F4D0,3718,806B4E3A0,34.75
13354,811F5DCA0,215456,80978F280,28.01
214107,811F74B10,2175,8087617F0,37.69
146538,811F6C930,28625,80974CCD0,5.34
134085,811F76C10,12592,805521A30,4.09
11661,811F60300,13243,8185E00C0,34.83
128098,811F94C60,18081,8154A63C0,20.37
14595,811FF0520,23571,805FF5320,8.0
237253,812033DE0,19085,814D83830,35.71
3389,812034A20,232406,81BA1B450,11.69
234933,8120329B0,5572,8185EA130,8.22
18324,812033210,11222,8008D3110,9.3
131787,812034760,21246,80AE04830,17.54
3440,804CC5860,22124,800E787A0,12.99
22086,81204F030,14162,80925FAF0,24.57
122788,8120506B0,215514,80925F080,5.47
41215,8120554F0,215514,80925F080,7.12
234736,812047580,137268,818E2D830,11.04
138123,8120CEB70,11770,800AF9AC0,5.0
70,10042B660,231651,8120DFF80,22.28
213123,812118A70,24523,80AFD6840,17.48
128097,8121322F0,24216,80657D0B0,5.51
231651,812171190,19085,80859F6A0,4.87
11046,812175D30,212730,80864FC80,27.46
35086,812175D80,43256,8146D2760,1.23
24063,812192A90,11,816E4E990,42.71
218057,812197650,147509,81A72A440,7.96
113016,812197830,247270,814BA8390,6.27
24438,8121A0650,250944,81786DED0,2.02
1639,8121AD800,1231,812299170,35.6
3500,8058DFC10,3500,8121B1460,25.91
27234,8121AEB10,216796,80725A680,22.27
2196,8121AF1E0,13474,805EBB620,39.16
11305,80BF77900,6314,8121C0580,18.07
11305,80BF77900,6314,8121C0580,1.86
11305,80BF77900,6314,8121C0580,3.31
3597,8121B5350,1217,812E1B620,25.56
12592,8121C9040,15680,808A57220,2.94
17803,8121B2FF0,137074,814CC2CB0,4.15
22031,8121D11C0,531,800A834A0,45.91
217226,8121D1620,531,800A834A0,3.85
31653,8121D6E80,245564,81256A0D0,27.7
14133,812216FA0,243246,818996460,24.77
236259,81221A5B0,231039,80E5928C0,48.06
15875,8121ECF30,22124,802CB2D30,6.4
125980,80D0D5070,1638,8122475B0,9.17
123807,81234D460,27155,80727BDF0,1.34
111913,8123CA040,137029,8197EF080,22.3
219975,8123BCD30,31188,8188D6870,49.72
129402,8123BDFD0,31188,8188D6870,9.89
22547,8123ECF30,255136,8163F4260,49.16
133044,8123EE240,119927,80A2FFE30,9.93
129402,8123EE3D0,11222,800B9CFB0,23.89
110856,8124FDB90,222439,80F4394C0,0.08
18081,8124FF9F0,23319,80333BBF0,18.83
240478,81251B090,12063,8027C71C0,7.79
11265,81251DC10,11265,81251DC10,37.23
238352,8125298E0,116648,806966230,3.31
26179,81252EC20,26179,81252EC20,9.45
15875,812539F60,1422,801383740,17.29
116703,81253ED70,1422,801383740,6.44
5617,81253EFA0,144315,8174F35F0,13.0
235053,812562180,232746,811FEF4F0,10.05
244080,81256E440,120336,814B82D10,11.05
37524,812586ED0,8318,80486A680,7.73
240242,81258FEA0,1120,81B089EF0,14.95
234992,8125995C0,12,800390FE0,34.99
234992,812560D10,24633,805FEB9C0,32.17
12204,81256D260,12204,801C8A990,8.87
122996,81259FE20,231948,8162B6650,19.25
149701,8125B6740,31373,81470E3B0,14.61
246655,8125BF3F0,11305,80AC97110,6.42
114721,81255E010,2368,804D41300,18.1
234736,812622AC0,20,800602BB0,9.48
236008,812623D80,162583,81B064A70,36.57
125980,812624EC0,162583,81B064A70,4.91
143641,812625350,22481,80B675A80,4.23
139833,81271FDF0,214342,8183DF6C0,15.9
144308,812759350,24317,81B0270F0,27.23
18656,8127CD1B0,1394,8006A2910,34.12
34117,81282DE60,5394,80748EB10,3.6
212996,8068FFE60,21828,812840140,35.31
29158,812842D60,1812,800C77050,40.19
239886,812853660,1422,800296210,34.47
220916,81283FDD0,244647,8189A02D0,38.54
138580,8128BD140,13354,80B3C6750,29.84
219368,8128BE480,66148,818C624A0,45.86
15786,81295F610,1231,800946120,24.16
145591,81295D110,23041,801E2E4D0,36.23
215239,812976350,20,8016F4060,12.11
139661,812965670,5033,80DA54A50,27.37
3440,8129EDB20,5206,801FF5DA0,25.41
28958,80D2A64F0,143569,812A394B0,46.93
28958,80D2A64F0,143569,812A394B0,44.49
226660,804CE1E70,21939,801778650,9.45
3389,812AF2EE0,11255,8057032B0,24.37
34978,812AF4A20,11265,80F42BB20,8.4
11265,812AFFB90,229619,818A88B40,14.27
148288,812B0E670,11047,806B39010,1.9
14162,812B62FE0,20592,80985F640,29.14
237102,812BFE910,5572,80F5BF9E0,44.75
21547,812C0D640,216796,80E1B4800,24.17
23041,812C104A0,219425,80A40C8D0,5.51
214867,807AA3B30,15355,812C12CB0,6.62
214867,807AA3B30,15355,812C12CB0,2.61
234717,812C18010,23760,805549770,4.63
119927,812C18280,11968,80A230C80,10.28
21647,812C1B490,2692,80439D320,21.5
219368,812BE8150,160440,8181C9D30,49.56
215107,812C28BB0,34117,810D525B0,1.8
20,812C2B8C0,28644,80F5DC710,35.57
215107,812C35680,1231,80A479D90,1.22
11880,812C32190,226151,81BDE3A80,9.84
227876,812C49E20,112568,805832350,1.5
19325,812C5EE00,22031,8081C04B0,44.23
11,803A82C00,43217,812C6BB20,19.43
11,803A82C00,43217,812C6BB20,6.46
216093,812C85110,35798,80EB49100,36.31
1231,812C85160,21939,80918A890,40.11
215107,812C84430,215107,812C84430,30.36
40104,812C844D0,5617,8045B3BB0,33.65
5617,812C9C150,1231,800CE0280,20.37
31363,812C9A2F0,4790,8137CAB00,31.41
3718,812C571C0,115771,806B68FF0,31.2
15783,812C57860,143928,8125732D0,6.34
120336,812D4EFB0,394,80176C860,22.25
238579,812D50380,18081,80824A100,7.0
236628,812D53E80,17256,806BC5970,43.03
23571,812D4AE00,1217,8007A7C80,14.26
3597,812D5B880,29448,806B42E80,32.76
215239,812D76740,224,801188910,6.5
27234,812D79290,13243,807A72AA0,9.84
142529,812D80280,126883,814E02390,46.97
25526,812D81F40,224,801188910,21.01
215514,812DD8E60,110777,808837590,16.16
1,812DD9BE0,239886,813B10D30,30.81
22129,812DD1BF0,242412,81975ECA0,43.14
145729,812DD6020,228849,80D7127C0,30.14
126991,812DDFAF0,36392,816CBF4F0,5.47
37524,812DEF350,235492,8156AB830,9.17
220188,812DF0580,15875,817E8CCD0,47.93
219782,812E548D0,34117,8160F5FE0,32.39
11880,812E54B50,394,800E76D90,37.89
143570,812E8A460,27967,810CA35B0,36.88
210700,812E8FB30,22129,8014D7290,21.72
129927,812EAC490,217862,812BE7910,6.18
31363,812F3B9B0,234680,818360F00,42.16
126688,812F7F780,31730,81B11F9A0,23.54
18084,81303D920,13703,803296B60,44.79
118536,813122630,117301,80849D1C0,38.12
242580,81317E640,24216,8031F1E40,33.66
33296,8131211B0,22129,802626CC0,8.03
124049,8131E9E70,214000,806A12560,5.0
29448,8132133A0,143570,815640590,45.46
40122,81320FFB0,40122,81320FFB0,9.47
18326,813228420,247593,81ADDA900,25.15
13474,807BC4210,18324,8132250E0,45.02
13474,807BC4210,18324,8132250E0,28.61
35798,813236660,531,800414950,9.34
1,8132368B0,1439,800BC93A0,8.4
1394,813245CD0,18890,80F012BE0,45.75
144315,813270B80,126883,80F09A1B0,31.1
531,81330C630,21939,806FA8130,23.63
24778,813312620,1422,801058A90,47.41
1277,813329890,19561,812CB3B10,8.4
5206,813315570,1217,80ADF4A20,2.23
23760,813319050,18084,803C1CC70,35.32
25443,8133250C0,11222,810D977E0,4.84
238579,813328DD0,28932,8176D6C20,28.83
22364,81332A560,5033,80281A490,8.38
39812,813367F10,11770,80147E890,27.75
127980,813368050,260943,81A76ABB0,6.59
214111,813400EC0,253967,8161DEBF0,37.36
219687,8134E1C10,224,8007BFCF0,0.76
245810,8135474D0,24317,816B55800,19.37
140797,81356D4D0,28865,811568F30,4.37
21063,809E52C30,36392,813636DA0,48.18
212518,8136450D0,229487,80B96CEC0,9.42
113213,813663F50,255954,819C3C720,13.34
16456,813664040,23410,805A659D0,7.14
250515,8136659E0,1231,80BA2E190,23.74
242580,81366DB60,1394,801394610,39.79
115114,813676E70,22435,8074F6020,21.69
19229,81367E9E0,63251,81BF2A280,8.16
140981,813691C70,1277,805D3E3B0,46.12
14595,8136915E0,23410,8182570B0,6.4
43217,8136AA5B0,349,80DA1DF60,21.26
5687,8136AAB50,169394,819CAE7E0,1.44
26179,8136AAC40,5394,8082BC420,5.31
12592,8136E6560,1217,801043E70,28.48
222470,8136E4160,1277,80C479210,46.03
242580,8136F6310,394,8013B1210,3.98
214527,8136FC310,223057,8144A5A90,1.87
131266,8136FF4B0,223550,80DE936B0,1.42
114954,8136D0490,117694,80DA434B0,38.65
15783,8136D1770,214527,806C5F7E0,46.12
115943,8136DA0E0,5394,81B240250,45.85
12063,8136DD5A0,230733,80B74CD90,9.21
236897,81370FF30,160440,818A7B780,15.47
13474,81367B9F0,224,800912370,27.56
13703,81378E410,226624,80CB50AC0,18.27
122459,81378F0E0,19589,80C524630,5.02
24633,8137A6C90,219687,80ADE5790,10.01
214527,8137A8F80,25443,818268350,0.31
214867,8137AFA40,117916,807D3FC70,1.56
19589,8137B0480,26179,803EC9690,44.0
1439,8137A47C0,4894,816302560,28.7
42015,8137C8B80,225759,80C1C63B0,14.52
11701,8137DC620,14133,805DEDF20,32.1
5206,8137DEEB0,227639,814345480,24.15
36830,8137E1F50,349,800214110,31.36
232746,8137D49F0,47532,8152014A0,24.82
42838,8137DBDC0,36176,8152017C0,48.59
12204,8137EA1B0,119927,80AE99CB0,32.08
226436,813806980,234039,80EED0420,37.31
11337,81382B3E0,214111,8132B2DC0,44.92
16866,81381C620,13354,818C2DC60,24.03
12966,81382DC60,58500,81B95C6B0,46.13
246342,81382E0A0,215239,80716DFB0,26.75
113213,813834050,117301,806DCACA0,30.89
18656,80B16F490,138578,8138403F0,6.31
18656,80B16F490,138578,8138403F0,1.27
18656,80B16F490,138578,8138403F0,2.37
239632,813655320,31653,80DAA1EC0,44.37
139833,8138532F0,219975,80810A170,8.49
113317,81388BA80,149329,812E2B1C0,36.32
238824,8138A3640,17831,808D38980,19.67
8814,8138AFF90,159440,8186DEEF0,1.88
349,8138C5F30,139884,81A329EA0,0.02
18084,813855E50,11222,800A36BB0,49.03
144315,813859690,11661,80AB0E340,35.5
133530,81389D390,25242,803663120,45.04
244080,8138F6F80,22661,8061F7630,9.81
22432,813936460,124682,80B84DC10,37.17
24063,81393ACE0,226436,814B723D0,13.8
151250,8139076B0,54765,8155D14B0,38.45
12063,8139405C0,21939,8063E43C0,31.29
215456,813943220,20,800FDCEB0,16.29
151021,813978D80,239886,816D58DD0,45.79
149329,813980CB0,224,806B7C9A0,8.9
25242,813999A30,137952,811081900,9.82
70,10042B660,217862,8139A7FD0,18.33
135982,8139B83C0,74853,81B94FCD0,0.14
137564,813990760,65009,81A912FE0,7.0
3202,81399FB20,22435,815041FA0,14.57
230733,8139A9CC0,65009,81A912FE0,24.88
39812,8139ADE30,24950,80D2DDA00,0.85
216093,8139D4660,12063,804879580,2.62
250515,8139D6B20,216492,81772EFD0,24.15
215239,8139DC610,22185,80AA93CA0,43.87
15786,813A0CEB0,218072,80B491A20,31.37
239632,813A17600,5572,807C6D380,46.26
126883,813A126C0,16262,80757A6A0,45.75
137946,813A1C560,121007,8153640B0,5.23
233829,813A42180,6314,803FBF020,4.94
24523,813A476C0,3100,801DA8CE0,45.07
150269,813A48410,28168,8121AA5B0,24.89
22595,813A6A740,28625,809385AF0,32.35
127530,813A6FBE0,127530,813A6FBE0,1.93
13474,813A387E0,49308,81396FB70,7.42
8106,813A3B160,110856,80CDCF0E0,40.88
238219,813A40BE0,12,800C1AE40,22.76
3500,813B1DDA0,5617,813E77860,26.74
226660,813B5EB40,28932,804EB0CF0,14.74
12966,813B62350,42838,818654000,9.8
146287,813B5A1C0,1217,8006AD4E0,5.74
214111,813B75BE0,9715,807568740,20.6
118314,813B74FE0,6045,8037A65E0,4.35
121335,813B73260,13125,8057654F0,7.83
134113,813B7D730,139951,810CBC280,32.54
35798,813B7F640,113016,8139397F0,45.02
19589,813BFA7D0,24633,80847DFE0,17.58
125980,813C10CC0,12592,8015AD370,19.83
131857,813C0AA00,15194,805EC0140,0.08
124682,813C34F80,120336,81A2AEAA0,26.37
121013,813C31630,215187,816CBD4A0,49.54
124049,813C4EBB0,251854,81830F000,13.04
152182,813C4F8D0,27234,804229670,5.79
126991,813C54A90,120364,80958C290,20.85
246342,813D34250,12592,808038710,43.53
126631,813D50070,11,810A61520,20.93
238579,813D5E370,11,800862BF0,6.24
242412,813D6F900,1638,80C7A5AA0,40.75
70,10042B660,222433,813E672E0,11.81
25281,813E66DD0,120280,810CC7B70,18.79
19589,813E76540,120280,810CC7B70,32.64
43256,813E7D890,18247,813936900,31.09
216093,813E81370,213123,80C7375D0,15.39
34117,813E8F7D0,11968,8011B0BF0,47.15
5571,813E947F0,39812,81BF3F7E0,9.55
21547,811BFF880,136360,813E920F0,7.13
21547,811BFF880,136360,813E920F0,8.77
214111,813FE20F0,12,8006A7D90,7.73
5571,8140061C0,25281,80E6526E0,26.99
17831,814038330,16262,80A264980,4.77
242676,8140453B0,394,8018BCAF0,23.76
23760,81404ADA0,215187,8076373E0,9.65
23760,80825BF50,114721,81405DB00,29.09
20592,8140D8AC0,12,81656E670,36.66
15680,8140D9470,233005,8104C3CB0,6.42
22432,8140E1EF0,18903,8148806B0,2.39
143569,8140E4080,241535,81B610580,5.11
31635,8140F66D0,24216,8019D2420,10.33
120336,8141402E0,24778,81A872E10,15.37
14133,814186DF0,137268,8136E7A50,49.76
8106,81418BD50,12,8041D6A60,35.88
123807,8141BB120,110856,8046B0430,31.22
28625,8141B9100,2175,80B17A0F0,12.46
5572,8141F5C70,22124,813E92980,24.95
11046,8142034A0,220916,8141E91C0,7.77
22031,8141DB780,115943,80B4D3420,37.27
